,Unnamed: 0,title,company,location,salary,summary
368,128,"Associate, Low Code Developer",KPMG,"Chicago, IL 60601 (The Loop area)",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
369,129,Automation Software Engineer-Location Open,Deloitte,"Chicago, IL 60606 (The Loop area)",,"Bachelor's degree, preferably in Computer Science, Information Technology, Computer Engineering, or related IT discipline; or equivalent experience."
370,130,Data Analyst - BSA Model Development,Wintrust Financial Corporation,"Rosemont, IL",,"Mastery in Excel or Equivalent Spreadsheet Skills.Bachelor’s Degree in Data Science, Computer Science, or other Applied Quantitative Field (Significant…"
371,131,"Manager, Solution Architecture - Project Omnia",Deloitte,"Darien, IL+1 location",,"TOGAF or SEI - Software Architecture Certification etc.,.Experience working with SAFe or Agile development processes."
372,132,"Manager, Solution Architect - DAS Project Omnia",Deloitte,"Chicago, IL 60606 (The Loop area)+1 location",,"TOGAF or SEI - Software Architecture Certification etc.,.Experience working with SAFe or Agile development processes."
373,133,"Director, Data & Analytics Consultant, Supply Chain Analytic...",KPMG,"Chicago, IL 60601 (The Loop area)",,"At KPMG, any partner or employee must be fully vaccinated or test negative for COVID-19 in order to go to any KPMG office, client site or KPMG event."
374,134,AI - NLU Developer,Recruiting From Scratch,"Remote in Cicero, IL+2 locations",,"The successful candidate will have experience in designing and building semantically driven applications, and will have experience working with two or more…"
375,135,"Client Success Manager, Enterprise",Yext,"Remote in Chicago, IL",,"Superior client service and relationship skills.BA/BS degree or similar college level education.Blend of consulting, search, technological and/or display…"
376,136,Strategic Account Manager,Soul Machines,"Remote in Chicago, IL",,Promote the company's products/services addressing or predicting clients' objectives.Proven Enterprise Software or SaaS sales experience.
377,137,Sales Engineer,Yext,"Chicago, IL",,BA/BS degree or similar college level education; MBA is a plus.Sales and/or pre-sales experience with SaaS/Cloud products; experience in a marketing…
378,138,Senior Data Scientist,Varsity Tutors,"Remote in Chicago, IL 60606",,Ability to develop ML or statistical analyses software in R or Python.Define creative services to thorny problems using mathematical algorithms.
379,139,"Manager, Data Growth & Operations Strategy",Tempus,"Chicago, IL",,Proficiency in or desire to learn SQL.3+ years of experience working in project management with multiple client or collaborator relationships in health…
380,140,Senior Product & UX Designer,Table XI,"Chicago, IL 60661 (Near West Side area)",,"Sheltering-in-place with zero travel or onsite client work.Work collaboratively on cross-functional teams of developers, designers, and business analysts…"
381,0,AI Conversation Designer,Disney Streaming,"Santa Monica, CA",,Knowledge of and experience with natural language understanding.You’ll collaborate with Product Managers to create delightful conversational experiences that…
382,1,"Language Engineer, Comms AI Language Understanding Experienc...",Amazon.com Services LLC,"Vernon, CA 90058",,"Experience in Perl, Python or another scripting language.Experience working with speech and text language data in multiple languages.A day in the life."
383,2,newBrand Designer (Remote),SnapTravel,"Remote in Los Angeles, CA",,"When in the office, enjoy daily snack services and unlimited coffee, tea, and other drinks.3-5 years in-house creative or agency creative experience (Bonus…"
384,3,Freelance Production Assistant,Spectrum,"Santa Monica, CA 90404 (Mid-City area)",,"Journalism or related field or comparable television work experience preferred.Ability to write news in conversational, broadcast style."
385,4,Senior Brand Designer (Remote),SnapTravel,"Remote in Los Angeles, CA",,5 (or more) years in-house or agency creative experience (Bonus points for working within a startup environment).
386,5,Conversational AI / Chatbot Developer,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Work with project leadership, project managers, conversational AI architects, developers, UX designers, product managers, and fellow designers to strategize,…"
387,6,newAssociate Data Scientist,Blizzard Entertainment,"Irvine, CA 92618+1 location",,"Experience with cloud computing services like AWS (Amazon Web Service), Azure or Google Cloud.Experience with SQL or NoSQL databases."
388,7,newSenior Design Manager (North Italia),The Cheesecake Factory,"Calabasas Hills, CA 91301",,Bachelor’s Degree in Architecture or Design.Produce and/or manage the production of the highest quality design presentations for review and approval by…
389,8,"Jr. Software Developer, Alexa AI",Amazon.com Services LLC,"Santa Barbara, CA",,"Programming experience or coursework with at least one modern language such as Java, C++, or C# including object-oriented design."
390,9,Senior Chatbot Content Designer,Intuit,"San Diego, CA 92129 (Torrey Highlands area)",,"Strong ability to quantify the impact of proposed or implemented changes.Knowledge of Conversation Designer, Dialogue Flow, or other CUI authoring tools…"
391,10,"Principal Designer, UX",Ancestry,"Los Angeles, CA",,"10+ years of industry experience as a UX designer, interaction designer, or similar design-related role.Collaborate with other designers to maintain design…"
392,11,Customer Success Management Consultant,Accenture,"Los Angeles, CA 90013 (Downtown area)+1 location",,"Have hands on experience with artificial intelligence, machine learning and conversational design.Collaborate with visual designers and analytic teams to…"
393,12,Conversational AI Developer,West Coast University,"Anaheim, CA 92801 (West Anaheim area)",,"Experience working on chatbots, telephony systems, or other conversational AI applications Preferred: Working knowledge with Google Cloud Platform or Microsoft…"
394,13,"Applied Scientist, Alexa AI",Amazon.com Services LLC,"Manhattan Beach, CA+2 locations",,"Experience in building speech recognition and natural language processing systems.Experience programming in Java, C++, Python or related language."
395,14,newData Scientist,Core Digital Media,"Los Angeles, CA 90094 (Playa Vista area)",,"BS or higher degree in Applied Statistics, Applied Mathematics, Computational Sciences, or Physics.3+ years of working experience with SQL and one of python,…"
396,15,"newSoftware Dev Engineer I, Alexa AI",Amazon.com Services LLC,"Remote in Santa Barbara, CA+3 locations",,"Programming experience with at least one modern language such as Java, C++, or C# including object-oriented design.Write bullet-proof code that scales."
397,16,AI/ML Ops - Manager,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Familiarity with Kubeflow or MLflow.Bachelor's degree or equivalent experience.Fluency in Python, R, and other common ML languages."
398,17,Data Scientist - ProServe,"Amazon Web Services, Inc.","Santa Monica, CA 90404 (Mid-City area)",,Publications or presentations in recognized ML journals or conferences.Experience in an ML engineer or data scientist role building and deploying ML models or…
399,18,UX Designer,Deloitte,"Los Angeles, CA 90013 (Downtown area)+3 locations",,"Experience in augmented, virtual or mixed reality.3+ years of design experience in a consulting or in-house environment.Work within an agile methodology."
400,19,"Knowledge Engineer, Alexa AI",Amazon.com Services LLC,"Santa Barbara, CA+1 location",,"Bachelor’s degree (or equivalent), in a quantitative or analytical field.Identify new content opportunities and fill gaps in Alexa’s capabilities by localizing…"
401,20,"Mining Industry, Analytics Consulting Manager",Accenture,"Los Angeles, CA 90013 (Downtown area)",,"Minimum of 5 years developing & optimizing AI/ML models, in recommendation engine, natural language processing, computer vision and deep & classical machine…"
402,21,Data Scientist,"Kia America, Inc.","Irvine, CA",,"Knowledge and experience with NLP (natural language processing).Coding Knowledge and experience with several languages : C, C++, Java and Web programming…"
403,22,Director – Business Technology Solutions,DIRECTV,"Remote in El Segundo, CA",,5-7 years of experience in business and/or enterprise architecture or 10-12 years experience in Business transformation consulting.
404,23,"Associate, Operations Research Data Scientist",KPMG,"Los Angeles, CA 90071 (Downtown area)+5 locations",,"Bachelors Degree in Operations Research, Computer Science, Applied Mathematics, Industrial Engineering, or related field from an accredited college or…"
