,Unnamed: 0,title,company,location,salary,summary
589,147,Senior Experience Designer,Publicis Sapient,"Chicago, IL+1 location",,"You’ll be part of a cross-functional team, collaborating with other designers, developers, product managers, stakeholders, project managers, and clients to…"
590,148,Lead Content Designer,Expedia.com,"Chicago, IL",,"5-10 years related professional experience as a content designer or content strategist.Partner with your fellow designers to define the edges, depths, and…"
591,149,Senior Product Designer,Practice Fusion,"Remote in Chicago, IL",,"Work with other designers, product managers, and technologists to balance business requirements, technical implications, and customer needs to deliver user…"
592,0,UX Designer - Community,"Twitch Interactive, Inc.","Los Angeles, CA",,"Work with a development team of product managers, engineers, and designers.6 months or more industry experience in UX design or related creative discipline."
593,1,Product Designer (remote),Match,"Remote in Los Angeles, CA",,"As a designer on our team, you will use full stack product design skills in collaboration with Product Managers, analysts, and engineers to create, validate and…"
594,2,UX Designer,SM&A,"Los Angeles, CA 90010 (Windsor Square area)",,"If you were standing in front of a building that was on fire, would you rush in to save lives? When making a tough call, does your gut win over your head and…"
595,3,newUX/ UI Designer,Fashionphile,"Remote in Los Angeles, CA 90021",,Collaborate with other designers to maintain consistency and coherence across the products.Team Liaison - Be a trusted facilitator between all the stakeholders…
596,4,newUX Designer,USC,"Los Angeles, CA+3 locations",,"Works collaboratively with fellow designers, researchers, developers, business analysts, and other key stakeholders."
597,5,Product Designer,Pluto TV,"Los Angeles, CA 90069+1 location",,"Assist product designers and project managers by creating clickable prototypes, flow diagrams, user journeys, and articulate clear annotations to developers."
598,6,Senior UX Designer,Netflix,"Los Angeles, CA",,"Prototype game menus and controls using Adobe Creative Suite, Figma, Sketch, or other industry tools.Break down experiences thoughtfully considering how we…"
599,7,"Associate, UX Designer",KPMG,"Los Angeles, CA 90071 (Downtown area)+2 locations",,Assist in design-related ideation of project and business goals with teammates and stakeholders.Help in creation of user experience artifacts such as…
600,8,UI/UX Designer - Game Team,SKYDANCE,"Los Angeles, CA 90036 (Mid Wilshire area)",,Produce wireframes and information architecture that guide the user experience.Develop engaging and creative user interface designs.
601,9,Staff Product Designer - Opportunity for Working Remotely Lo...,VMware,"Remote in Los Angeles, CA+3 locations",,"Collaborate and engage with other designers, architects, researchers as needed.Train and onboard designers to the system guiding them to build from the system."
602,10,UI/UX Designer,Kinect,"Los Angeles, CA 90016",,2 years of work experience as a web designer and/or website administrator.Collaborate with management to ensure that the website aligns with brand strategy and…
603,11,Interface Designer,Snapchat,"Los Angeles, CA 90291 (Venice area)+1 location",,Ability to collaborate with other designers and cross-functional teams.Inc who can help take our marketing websites to the next level.
604,12,Instructional Designer,UCLA,"Los Angeles, CA",,"The ID will cultivate and develop course material that is innovative and engaging, ensuring continuous iterative improvement through the implementation of…"
605,13,UI/UX Designer,Independent Electric Vehicles,"Los Angeles, CA",,We’re looking for a highly motivated UX designer with 3+ years of experience crafting impeccable wireframes and high fidelity prototypes for web and/or mobile…
606,14,newDesigner – Brand Communications,Gibson Dunn,"Los Angeles, CA 90071 (Downtown area)",,"As a member of the creative services team, this role will report directly to the Design Manager.Acting as a steward of the Gibson Dunn brand."
607,15,newGraphic Designer,"Califia Farms, LLC","Los Angeles, CA 90013 (Downtown area)",,Over 300 full-time staff and contracted employees.They should have an understanding of the brand’s meaning and be able to create design solutions that support…
608,16,Instructional Designer,UCLA,"Los Angeles, CA",,"The ID will cultivate and develop course material that is innovative and engaging, ensuring continuous iterative improvement through the implementation of…"
609,17,Founding Product Designer,Unusual Ventures,"Hybrid remote in Los Angeles, CA",,"Arrange converts inspiration into action by offering a catalog of to-dos and reminders that users can browse, subscribe to, and seamlessly add to their…"
610,18,Content Designer,TikTok,"Los Angeles, CA",,"We're looking for an experienced content designer to collaborate closely with members of the TikTok Product Management, Design, Marketing, User Research,…"
611,19,UI/UX Designer,Kinect,"Los Angeles, CA 90016",,2 years of work experience as a web designer and/or website administrator.Collaborate with management to ensure that the website aligns with brand strategy and…
612,20,newDesigner (Senior),Retrospect,"Remote in Los Angeles, CA 90048",,Ability to work with non-designers and provide instruction on how to navigate design tools.Your role will be cross-functional by nature — you will work with…
613,21,Content Designer,Facebook App,"Los Angeles, CA+3 locations",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
614,22,UX/UI Designer - Deloitte’s Green Dot Agency,Deloitte,"Los Angeles, CA 90013 (Downtown area)+3 locations",,A designer's eye: Must be able to translate complex concepts and interactions into visually coherent wireframes.
615,23,Staff Product Designer - Opportunity for Working Remotely Lo...,VMware,"Remote in Los Angeles, CA+1 location",,"Collaborate and engage with other designers, architects, researchers as needed.Train and onboard designers to the system guiding them to build from the system."
616,24,newSenior Product Designer - Opportunity for Working Remotely L...,VMware,"Remote in Los Angeles, CA+2 locations",,"As part of a highly collaborative group of creative problem solvers with a passion for innovation, you will build intuitive, and meaningful products in the…"
617,25,UI/UX Designer - Game Team,SKYDANCE,"Los Angeles, CA 90036 (Mid Wilshire area)",,Produce wireframes and information architecture that guide the user experience.Develop engaging and creative user interface designs.
618,26,UX/UI Designer,Impact Networking LLC,"Los Angeles, CA 90017 (Downtown area)",,"As the company expanded to Los Angeles, Impact continued their support of local teams in a sponsorship of the Los Angeles Kings and a partnership with the…"
619,27,"Snap Lab Product Designer, Input",Snapchat,"Los Angeles, CA 90291 (Venice area)+1 location",,"Collaborate with designers, engineers and product managers to invent the future of multi-modal input for wearable AR, from concept to launch, for existing and…"
