,Unnamed: 0,title,company,location,salary,summary
463,13,"newCapture Tech, Game Capture",Blizzard Entertainment,"Santa Monica, CA 90405",,Strong technical and troubleshooting skills.Be an expert on the technical side of builds and getting kits setup and ready for a shoot.
464,14,GRAPHIC ARTIST,Los Angeles County Department of Human Resources,"Los Angeles County, CA",,"Designs and produces, under technical supervision, brochures, displays, and posters, requiring a thorough knowledge of design, typography, paper stock, and…"
465,15,Production Manager,UCLA,"Los Angeles, CA",,Demonstrated ability to negotiate production requirements and effectively communicate technical information.Excellent interpersonal skills and poise in dealing…
466,16,Technical Artist (Singleplayer Incubation Team),Electronic Arts,"Los Angeles, CA+1 location",,Thinks creatively to resolve technical challenges and limitations.Enjoy helping staff across the team in technical issues.
467,17,Project Based Digital Artist,MSG Sphere,"Burbank, CA 91505+1 location",,Ideal candidates are highly adaptable digital artists with very strong technical and design problem solving skills.
468,18,"Creative Dev Exec, Amazon Original Movies",Amazon.com Services LLC,"Culver City, CA 90230",,"Broad network of writers, producers and artists.Process, from both technical and creative points of view.As the crucial link between the production, technical…"
469,19,Assistant Production Manager,WarnerMedia,"Burbank, CA 91505",,Makes sure storyboard artists are working with the correct technical parameters.Monitors individual artist progress and flags potential schedule issues up to…
470,20,DreamWorks Feature - FX Artist,NBCUniversal,"Glendale, CA+2 locations",,Offer solutions to meet production's creative and/or technical requirements.Mentor and assist other artists in effects work and other computer graphics…
471,21,Environment/DMP Artist,Outpost,"Remote in Los Angeles, CA",,Able to participate in creative and technical discussions.Able to share knowledge and techniques with other artists.Flare for creating photoreal environments.
472,22,newCollections Coordinator,Walt Disney Animation Studios,"Burbank, CA",,This role actively contributes to both the organization and preservation the ARL’s production art collection as well as activities related to the digitization…
473,23,newPRODUCTION COORDINATOR,Nickelodeon Animation,"Burbank, CA 91502+1 location",,Able to communicate effectively with artists regarding timelines.Has basic knowledge of tools being used by artists in the department.
474,24,Senior VFX Artist,Netflix,"Los Angeles, CA",,"Design and help implement exceptional, stylized, real-time visual effects using 3D/2D software (Maya, 3DS Max, Photoshop, etc.)."
475,25,newAvatar Artist,Genies,"Los Angeles, CA 90014 (Downtown area)+1 location",,"Reporting to the Lead Avatar Artist, the future Character Artist has a proven track record for creating high-quality and appealing characters using industry…"
476,26,Senior 3D Artist,"Sony Pictures Entertainment, Inc.","Culver City, CA",,Strong technical skills and problem-solving ability while working with artists and software developers.Within Sony Innovation Studios the Senior 3D Artist is…
477,27,Preparator (Temporary),MOCA,"Los Angeles, CA",,"Display creativity in solving technical problems and flexibility in adapting to unusual circumstances.Minimum of two years experience working in museums,…"
478,28,"Technical Artist, Horizon/VR",Meta,"Los Angeles, CA 90066 (Del Rey area)",,Develop broad technical expertise to assist in a wide variety of technical and artistic tasks.Experience communicating across team members including engineers…
479,29,Metaverse UI/UX Artist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,A UI/UX Artist who thrives on collaborating with Designers and Developers to realize and execute established UI/UX Designs by creating efficient 2D and 3D art…
480,30,"newCapture Tech, Game Capture",Blizzard Entertainment,"Santa Monica, CA 90405",,Strong technical and troubleshooting skills.Be an expert on the technical side of builds and getting kits setup and ready for a shoot.
481,31,Technical Artist,Pure Imagination Studios,"Van Nuys, CA+5 locations",,"Delegating work to other artists, giving context and feedback when necessary.Figuring out a strategy and workflow for getting an art style to work within the…"
482,32,DreamWorks Feature - Modeler,NBCUniversal,"Glendale, CA",,"Understands technical requirements of models for pipeline use.Troubleshoot technical and creative problems, and work independently with minimal direction."
483,33,Creative Copywriter,Northrop Grumman,"Remote in Redondo Beach, CA 90278",,Articulate highly technical concepts into easily understandable stories.Telecommute: Yes- May Consider Full Time Teleworking for this position.
484,34,"newSoftware Engineer - Availability, Cash App",Cash App,"Remote in Los Angeles, CA+2 locations",,Demonstrated technical initiative on previous projects.The Cash engineering team is responsible for building and maintaining the systems that make it all work.
485,35,Production Artist - Apparel,Torrid,"Industry, CA 91748",,"Apply technical expertise as needed relative to scaling, graphic and print file color separation, repeating all over textile artwork and cleaning artwork files."
486,36,DreamWorks Feature - Production Coordinator,NBCUniversal,"Glendale, CA",,Effectively communicates with artists regarding timelines.Performs artist check-ins to determine status of the work in the department.
487,37,DreamWorks Feature - Administrative Assistant,NBCUniversal,"Glendale, CA",,"Strong technical skills including MS Office (PowerPoint, Excel and Word).DreamWorks is seeking an Administrative Assistant to support the Digital Operations VP…"
488,38,"Technical Artist, Horizon/VR",Meta,"Los Angeles, CA 90066 (Del Rey area)",,Develop broad technical expertise to assist in a wide variety of technical and artistic tasks.Experience communicating across team members including engineers…
489,39,Assistant Production Manager,WarnerMedia,"Burbank, CA 91505",,Makes sure storyboard artists are working with the correct technical parameters.Monitors individual artist progress and flags potential schedule issues up to…
490,40,Senior 3D Artist,"Sony Pictures Entertainment, Inc.","Culver City, CA",,Strong technical skills and problem-solving ability while working with artists and software developers.Within Sony Innovation Studios the Senior 3D Artist is…
491,41,Techvis Artist,The Third Floor,"Los Angeles, CA 90036 (Mid Wilshire area)+1 location",,Able to generate technical diagrams & Quicktime’s that demonstrate complex technical issues and requirements in a clear and concise manner.
492,42,newSenior Artist,Activision,"Santa Monica, CA",,DAILY RESPONSIBILITIES This role includes but is not limited to the following tasks/duties: Work as a lead photographer driving the visual style for games in a…
493,43,"Director, Label Support",Universal Music Group,"Encino, CA 91436",,"Articulate in written and oral communication skills with a knack for technical writing.You will play a central role in defining policies, procedures, and…"
494,44,"newStudio Associate, Content Production",Sephora USA,"Hybrid remote in Los Angeles, CA 90038",,"Excellent technical skills - MS Office; Excel, Word, PowerPoint.As our Studio Associate, you are responsible for supporting the day-to-day operations of…"
